cust_id,region,district,branch_office,market_seg,emp_count,potential,sales,rev_salesrep,rev_branch_office,rev_ebusiness,rev_internal_staff,rev_others,contr_margin,sales_orsy_relevant,orders_count,avg_order_pos,diff_products_count,diff_product_fields_count,dunning_level_current,dunning_level_highest,last_buy,cust_since,bo_visits_total,bo_visits_distinct,bo_highest_sales,calls_count,eshop_logins_count,ccp_most_used,count_buydays,count_buyweeks,count_buymonths,flag_app,flag_eproc,flag_eshop,flag_red,flag_new_orsyshelf,flag_orsyonline,flag_orsyfleet,flag_clickandcollect,flag_sofortservice,flag_s24
70964,16,63340,N700,0002,10,39200.0,53059.09,24813.57,1476.22,22764.9,4004.4,0.0,17419.3,27354.76,159,3.19,369,18,0,0,2023-09-27,2014-03-27,7.0,4.0,N565,0.0,482.0,3,112,53,14,1.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1.0
89277,11,63322,N710,0023,5,20000.0,1259.4,1259.4,0.0,0.0,0.0,0.0,765.18,973.8,5,3.0,5,4,0,2,2023-03-23,2014-04-14,0.0,0.0,,0.0,0.0,1,5,5,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
58644,18,66024,N561,0001,8,24300.0,8269.67,8059.79,0.0,0.0,209.88,0.0,3854.11,1625.32,25,6.48,85,13,0,0,2023-05-31,2014-04-24,0.0,0.0,,0.0,0.0,1,22,17,9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
43152,12,63445,N304,0009,1,5000.0,158.08,0.0,158.08,0.0,0.0,0.0,117.92,156.48,1,3.0,2,3,0,0,2023-09-25,2014-11-25,1.0,1.0,N307,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
50390,14,62211,N993,0013,1,6400.0,945.45,0.0,945.45,0.0,0.0,0.0,466.18,738.63,13,2.69,30,9,0,1,2023-08-03,2015-03-18,13.0,5.0,N428,0.0,22.0,2,13,11,6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
49838,17,68349,N400,0008,3,7800.0,977.11,0.0,832.61,144.5,0.0,0.0,678.26,473.02,10,2.9,22,8,0,0,2023-09-06,2015-06-11,9.0,1.0,N796,0.0,5.0,2,8,6,5,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
42113,15,62072,N730,0009,1,3500.0,511.55,0.0,366.4,0.0,145.15,0.0,134.03,189.95,5,3.4,15,8,0,0,2023-08-02,2015-09-24,3.0,3.0,N733,0.0,0.0,4,5,5,5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
45861,11,63070,N260,0021,1,4300.0,1837.37,0.0,1651.73,0.0,185.64,0.0,971.21,413.85,18,1.89,30,9,0,0,2023-09-11,2015-10-27,17.0,5.0,N207,0.0,0.0,2,17,15,7,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
68917,16,63088,N540,0009,2,5400.0,106.16,95.16,0.0,11.0,0.0,0.0,83.5,0.0,3,1.0,2,2,0,1,2023-04-12,2015-11-10,0.0,0.0,,0.0,7.0,3,2,2,2,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
63540,17,64999,N880,0015,3,14400.0,33266.76,6285.1,24950.84,1338.88,691.94,0.0,7979.9,18197.74,97,2.81,154,16,0,0,2023-09-29,2015-12-08,83.0,2.0,N883,0.0,44.0,2,68,39,13,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,1.0
51537,16,64214,N540,0003,1,4200.0,403.35,403.35,0.0,0.0,0.0,0.0,233.76,0.0,2,4.0,6,4,0,1,2023-07-04,2016-01-27,0.0,0.0,,0.0,0.0,1,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
29682,12,63413,N110,0023,2,46200.0,81.6,0.0,81.6,0.0,0.0,0.0,52.34,19.2,1,2.0,2,2,0,1,2022-11-22,2016-04-22,1.0,1.0,N220,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
86161,16,64104,N700,0021,5,40000.0,31086.47,14594.83,13970.49,0.0,2521.15,0.0,17249.02,13727.07,115,3.95,302,15,0,0,2023-09-26,2016-09-23,95.0,11.0,N565,0.0,20.0,2,88,42,13,0.0,0.0,0.0,1.0,0,1,0,0.0,0.0,0.0
15524,14,68139,N130,0018,2,6700.0,97.82,0.0,97.82,0.0,0.0,0.0,54.57,97.82,3,1.0,2,1,0,0,2022-11-28,2016-09-23,3.0,1.0,N130,0.0,0.0,2,3,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
91903,17,63433,N790,0001,1,2900.0,211.6,211.6,0.0,0.0,0.0,0.0,76.33,139.6,2,1.5,3,2,0,1,2023-03-27,2016-12-07,0.0,0.0,,0.0,0.0,1,2,2,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
93157,18,67011,N520,0021,2,18100.0,408.76,0.0,0.0,408.76,0.0,0.0,261.0,359.16,2,3.5,3,3,0,0,2023-09-05,2017-01-11,0.0,0.0,,0.0,4.0,3,2,2,2,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
12099,14,63382,N166,0009,10,17500.0,6653.33,0.0,6193.01,460.32,0.0,0.0,4477.97,4248.49,43,6.07,222,14,0,1,2023-09-15,2017-01-30,40.0,1.0,N139,0.0,11.0,2,41,28,11,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
59951,18,68334,N690,0009,5,37500.0,14044.84,0.0,0.0,14044.84,0.0,0.0,6468.88,2848.93,15,5.73,70,13,3,0,2023-08-24,2017-03-10,0.0,0.0,,0.0,0.0,3,15,14,10,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0
43057,14,63085,N993,0023,1,4000.0,284.45,0.0,284.45,0.0,0.0,0.0,130.53,115.45,4,2.75,7,5,0,3,2023-08-04,2017-03-15,4.0,1.0,N993,5.0,50.0,2,4,4,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
14059,18,62025,N600,0023,5,21600.0,213.12,0.0,213.12,0.0,0.0,0.0,89.91,0.0,3,1.0,2,2,0,1,2023-09-14,2017-03-31,3.0,2.0,N600,1.0,3.0,3,2,2,2,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0
58492,15,63055,N903,0015,3,7100.0,1972.83,0.0,1972.83,0.0,0.0,0.0,1287.82,1101.32,16,3.31,35,9,0,1,2023-09-15,2017-07-03,15.0,6.0,N787,0.0,0.0,2,15,15,11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
38772,13,68063,N680,0003,4,3700.0,189.57,0.0,189.57,0.0,0.0,0.0,104.72,77.98,3,3.0,9,5,0,2,2023-09-20,2017-09-29,3.0,1.0,N819,0.0,0.0,2,3,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
39144,17,64021,N400,0021,1,9600.0,1321.74,0.0,1321.74,0.0,0.0,0.0,818.74,621.54,20,1.65,23,6,0,1,2023-08-25,2017-11-22,20.0,2.0,N794,0.0,32.0,2,17,14,9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
49187,13,63128,,0008,4,6100.0,2032.13,0.0,829.11,474.38,728.64,0.0,1300.02,1986.75,17,2.53,31,7,0,1,2023-09-29,2017-12-21,14.0,2.0,N319,0.0,27.0,2,16,10,6,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
46970,16,63028,N750,0004,18,57100.0,1918.27,1918.27,0.0,0.0,0.0,0.0,597.62,12.55,3,1.67,5,5,0,3,2023-08-24,2018-03-23,0.0,0.0,,0.0,0.0,1,3,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
41752,14,61041,N971,0003,6,4500.0,1386.34,0.0,0.0,1386.34,0.0,0.0,806.14,1062.05,9,5.78,33,6,0,2,2023-08-22,2018-05-24,0.0,0.0,,0.0,79.0,3,8,8,8,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
87778,16,66042,N700,0021,5,45300.0,728.75,0.0,728.75,0.0,0.0,0.0,316.17,240.61,3,3.67,10,4,0,1,2023-08-02,2018-07-25,3.0,1.0,N820,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
98760,11,68155,N710,0007,5,15000.0,2553.16,2393.0,0.0,160.16,0.0,0.0,748.22,164.4,2,5.5,9,6,0,1,2023-05-24,2018-08-22,0.0,0.0,,0.0,15.0,3,2,2,2,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
38336,16,63342,N830,0003,3,13500.0,940.72,0.0,940.72,0.0,0.0,0.0,488.7,196.7,5,2.2,9,5,0,3,2023-07-11,2018-08-28,5.0,3.0,N835,0.0,3.0,2,4,4,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
28991,13,65002,N810,0003,4,9500.0,476.31,0.0,476.31,0.0,0.0,0.0,251.1,101.83,3,1.67,4,4,0,3,2023-08-14,2018-11-29,3.0,1.0,N815,0.0,0.0,2,3,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
48617,16,63088,N843,0003,0,0.0,194.27,0.0,194.27,0.0,0.0,0.0,114.72,175.38,2,3.0,6,4,0,1,2023-08-31,2018-12-13,2.0,2.0,N839,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
78754,16,63088,N830,0003,1,2600.0,1099.26,857.1,242.16,0.0,0.0,0.0,613.55,433.17,10,4.7,36,9,0,3,2023-07-10,2019-02-27,3.0,1.0,N829,0.0,0.0,1,9,7,6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
72873,18,61003,N600,0013,4,16600.0,1567.63,168.22,1399.41,0.0,0.0,0.0,993.62,943.03,17,3.12,36,9,0,1,2023-09-28,2019-06-10,15.0,10.0,N604,0.0,0.0,2,15,12,8,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
60338,15,63446,N900,0008,3,6200.0,151.91,0.0,151.91,0.0,0.0,0.0,95.06,32.96,2,1.0,2,2,0,0,2022-11-04,2019-08-09,2.0,1.0,N786,0.0,0.0,2,2,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
58978,17,62733,N850,0023,1,4700.0,16027.59,912.46,10213.96,5051.36,0.0,-150.19,7663.07,4269.96,69,3.03,163,14,0,3,2023-09-20,2019-08-18,44.0,4.0,N852,0.0,92.0,2,55,35,13,1.0,0.0,1.0,1.0,1,0,0,1.0,0.0,0.0
15426,11,64734,N247,0008,10,9500.0,282.72,86.1,149.9,46.72,0.0,0.0,172.45,58.4,3,2.33,4,3,0,3,2023-06-13,2019-09-03,1.0,1.0,N193,0.0,4.0,3,3,3,3,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
89538,12,62980,N110,0003,1,16200.0,829.94,0.0,829.94,0.0,0.0,0.0,485.19,74.52,4,3.75,14,4,0,3,2023-05-30,2019-10-08,4.0,1.0,N104,0.0,0.0,2,3,3,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
69032,16,63028,N580,0005,3,9100.0,520.88,178.0,0.0,342.88,0.0,0.0,197.17,72.9,2,2.5,3,4,0,1,2023-08-08,2019-10-08,0.0,0.0,,0.0,24.0,3,2,2,2,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
47676,11,63633,N640,0023,6,19400.0,14900.77,2171.9,12383.73,345.14,0.0,0.0,8725.3,6964.88,91,5.35,221,15,0,1,2023-09-22,2020-01-20,77.0,5.0,N637,0.0,57.0,2,81,40,13,0.0,0.0,1.0,1.0,1,1,0,0.0,0.0,0.0
60168,18,65004,N690,0021,12,47800.0,263.13,0.0,263.13,0.0,0.0,0.0,163.36,244.27,4,2.0,6,4,0,3,2023-04-27,2020-02-06,4.0,2.0,N557,0.0,0.0,2,4,4,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
56258,12,62119,N110,0023,10,30000.0,7930.71,5506.2,2424.51,0.0,0.0,0.0,1434.91,0.0,7,1.43,2,3,0,1,2023-09-07,2020-02-10,2.0,2.0,N110,0.0,2.0,1,7,7,6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
94383,15,63055,N908,0013,1,36100.0,13702.52,0.0,4180.28,9522.24,0.0,0.0,5325.23,12891.71,31,4.42,72,7,0,0,2023-09-13,2020-08-26,17.0,2.0,N782,0.0,113.0,3,28,20,13,1.0,0.0,1.0,0.0,0,0,0,0.0,0.0,1.0
50575,12,64116,N110,0003,2,1300.0,5.6,0.0,5.6,0.0,0.0,0.0,2.57,0.0,1,1.0,1,1,0,1,2023-06-23,2020-09-23,1.0,1.0,N162,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
83252,14,61461,N140,0009,3,8200.0,195.0,195.0,0.0,0.0,0.0,0.0,96.72,195.0,1,2.0,1,2,0,0,2022-10-06,2020-09-29,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
22318,18,63336,N520,0009,4,20600.0,2831.43,0.0,2831.43,0.0,0.0,0.0,1467.23,1424.34,26,2.85,66,12,0,2,2023-09-21,2021-04-23,26.0,1.0,N534,0.0,0.0,2,24,18,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
68461,12,61058,N190,0017,3,22200.0,1984.61,0.0,1984.61,0.0,0.0,0.0,974.25,947.78,18,3.39,39,9,0,1,2023-09-01,2021-05-30,18.0,5.0,N162,0.0,1.0,2,17,15,11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
55952,18,64097,N520,0013,3,51200.0,985.43,0.0,696.72,288.71,0.0,0.0,638.17,634.04,6,4.17,22,7,0,0,2023-06-07,2021-07-21,5.0,2.0,N979,0.0,10.0,2,6,6,4,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
71842,11,64734,N247,0007,1,11100.0,519.01,0.0,469.36,49.65,0.0,0.0,309.11,356.83,2,8.5,17,4,2,0,2022-11-22,2021-07-23,2.0,1.0,N871,0.0,4.0,2,2,1,1,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0
60001,13,68063,N720,0002,8,33400.0,14787.35,5841.02,6952.66,1465.05,528.62,0.0,7087.88,10017.19,62,2.98,136,14,0,1,2023-09-26,2021-08-02,41.0,5.0,N647,1.0,40.0,2,57,39,12,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,1.0
73662,12,64116,N190,0015,2,9400.0,2129.03,1821.81,192.36,0.0,114.86,0.0,1045.68,1315.9,6,10.5,52,10,0,1,2023-06-21,2021-10-05,0.0,0.0,,0.0,5.0,1,4,4,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
72591,12,62799,,0003,2,7600.0,1982.27,0.0,1982.27,0.0,0.0,0.0,1062.16,1825.42,9,2.11,14,6,0,1,2023-08-28,2021-10-21,9.0,1.0,N306,0.0,0.0,2,9,8,6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
84010,16,63342,N830,0002,3,13900.0,17256.93,245.67,17041.19,0.0,0.0,-29.93,10287.24,8124.46,135,3.01,232,13,3,3,2023-09-27,2022-01-27,128.0,19.0,N843,0.0,0.0,2,102,48,12,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
25486,11,61955,N313,0003,1,2200.0,882.64,0.0,882.64,0.0,0.0,0.0,568.61,358.52,9,1.33,12,5,0,0,2023-09-29,2022-03-23,9.0,3.0,N887,0.0,22.0,2,6,4,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
94260,13,66789,N500,0006,4,15900.0,21.8,0.0,21.8,0.0,0.0,0.0,5.53,0.0,2,1.5,3,2,0,1,2023-09-22,2022-05-04,2.0,1.0,N505,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
45982,12,63445,N770,0009,2,7000.0,105.3,0.0,105.3,0.0,0.0,0.0,36.78,0.0,1,1.0,1,1,0,0,2022-12-05,2022-05-13,1.0,1.0,N734,0.0,1.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
81347,11,63632,N870,0002,3,9000.0,89.7,89.7,0.0,0.0,0.0,0.0,48.66,27.96,1,3.0,3,2,0,1,2023-03-21,2022-06-06,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
58038,16,63342,N830,0001,2,6000.0,2071.54,0.0,2071.54,0.0,0.0,0.0,964.84,1995.16,2,6.5,8,5,0,0,2023-03-14,2022-06-29,1.0,1.0,N836,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0
92918,13,62050,N500,0023,4,12000.0,829.87,0.0,0.0,829.87,0.0,0.0,513.9,754.77,3,7.0,17,5,0,1,2023-07-28,2022-07-13,0.0,0.0,,0.0,7.0,3,3,2,2,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
94073,13,64089,N630,0003,10,30000.0,6832.32,0.0,6726.12,0.0,106.2,0.0,4291.47,4257.57,50,3.62,124,12,0,0,2023-09-01,2022-07-15,47.0,3.0,N545,0.0,2.0,2,43,23,8,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
43011,17,66001,,0021,1,3000.0,10328.97,2738.48,5173.91,82.84,2333.74,0.0,3964.8,1579.86,20,5.5,73,14,0,0,2023-07-13,2022-10-05,14.0,3.0,N877,0.0,19.0,2,17,13,7,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,1.0
13217,13,63512,N760,0021,6,18000.0,233.15,0.0,233.15,0.0,0.0,0.0,133.68,214.12,2,3.0,6,3,0,0,2023-08-29,2022-11-03,2.0,1.0,N886,0.0,1.0,2,2,2,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
57227,13,61652,N760,0013,3,9000.0,345.3,0.0,345.3,0.0,0.0,0.0,175.7,133.57,8,2.88,12,6,0,0,2023-02-27,2022-11-09,8.0,1.0,N765,0.0,9.0,2,4,3,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
17175,15,64093,N890,0026,2,6000.0,101.61,0.0,101.61,0.0,0.0,0.0,67.82,0.0,1,2.0,2,1,0,0,2022-11-17,2022-11-09,1.0,1.0,N909,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
33718,13,68063,N820,0026,0,0.0,506.07,161.0,0.0,345.07,0.0,0.0,216.62,0.0,4,2.25,4,3,0,0,2023-02-14,2022-11-21,0.0,0.0,,0.0,21.0,3,3,3,2,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
71956,17,64999,,0003,4,12000.0,2818.05,0.0,2818.05,0.0,0.0,0.0,765.33,17.9,13,2.69,24,8,0,3,2023-07-20,2022-12-14,13.0,2.0,N767,0.0,0.0,2,6,4,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
71389,12,62799,N300,0003,60,180000.0,78.18,0.0,0.0,78.18,0.0,0.0,42.72,78.18,2,1.5,1,2,0,0,2023-01-20,2023-01-20,0.0,0.0,,0.0,2.0,3,1,1,1,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
30660,11,63322,N710,0021,3,9000.0,1493.87,0.0,1493.87,0.0,0.0,0.0,558.04,201.67,11,3.55,30,10,0,1,2023-09-05,2023-02-17,10.0,2.0,N710,1.0,2.0,2,9,8,5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
11326,16,64028,N564,0013,1,3000.0,57.25,22.51,34.74,0.0,0.0,0.0,12.99,57.25,2,1.5,3,1,0,0,2023-02-23,2023-02-23,0.0,0.0,,0.0,10.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
30964,16,64104,N540,0023,10,30000.0,18383.5,5161.14,13222.36,0.0,0.0,0.0,9603.08,6738.38,81,3.89,194,13,0,1,2023-09-27,2023-03-15,76.0,18.0,N431,0.0,8.0,2,61,27,7,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
65836,17,66001,N800,0023,1,3000.0,26.12,26.12,0.0,0.0,0.0,0.0,18.76,0.0,1,2.0,2,1,0,0,2023-04-11,2023-04-11,0.0,0.0,,0.0,2.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
52305,14,63007,N166,0002,2,6000.0,273.08,41.9,231.18,0.0,0.0,0.0,148.78,41.9,4,2.25,8,3,0,0,2023-05-12,2023-05-10,2.0,1.0,N128,0.0,0.0,2,3,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
76188,18,64126,N520,0013,1,3000.0,253.06,32.96,220.1,0.0,0.0,0.0,132.44,253.06,2,1.5,3,1,0,0,2023-05-23,2023-05-23,1.0,1.0,N524,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
90146,11,60779,N640,0003,4,12000.0,493.21,0.0,493.21,0.0,0.0,0.0,210.41,149.17,1,9.0,8,4,0,0,2023-05-24,2023-05-24,1.0,1.0,N649,0.0,3.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
85860,11,63351,N313,0004,1,3000.0,1525.0,0.0,0.0,1525.0,0.0,0.0,231.57,1525.0,2,1.5,1,1,3,0,2023-07-20,2023-06-15,0.0,0.0,,0.0,0.0,3,2,2,2,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0
87588,12,61621,N110,0003,20,60000.0,1598.0,0.0,799.0,0.0,799.0,0.0,595.69,0.0,4,1.75,2,3,0,0,2023-09-20,2023-07-14,1.0,1.0,N108,0.0,5.0,4,3,3,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
85073,12,61058,N110,0026,5,15000.0,2149.34,1640.87,508.47,0.0,0.0,0.0,940.2,909.65,7,6.57,43,10,2,2,2023-09-29,2023-07-18,3.0,2.0,N162,0.0,0.0,1,7,6,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
24537,11,63632,N870,0002,2,6000.0,622.92,0.0,622.92,0.0,0.0,0.0,433.28,282.52,3,7.33,21,5,0,0,2023-07-28,2023-07-26,3.0,1.0,N875,0.0,4.0,2,2,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
63091,16,63529,N700,0023,8,21800.0,26215.12,17560.97,593.57,4067.33,3993.25,0.0,15134.68,18308.96,66,5.39,162,12,0,0,2023-09-19,2004-03-09,2.0,2.0,N705,0.0,28.0,1,58,40,16,0.0,0.0,1.0,0.0,1,1,1,0.0,0.0,1.0
17877,12,61222,N300,0018,3,11000.0,977.23,0.0,816.87,160.36,0.0,0.0,612.44,79.44,16,2.31,27,8,0,1,2023-09-22,1980-06-01,15.0,4.0,N312,0.0,68.0,2,14,13,9,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0
33631,13,63128,N820,0009,1,20400.0,947.22,0.0,947.22,0.0,0.0,0.0,569.29,412.74,9,4.11,31,11,0,1,2023-09-22,1999-10-05,8.0,4.0,N823,0.0,0.0,2,8,6,5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
92805,16,61029,N920,0013,9,66900.0,3847.65,495.97,3166.38,0.0,185.3,0.0,1560.14,1629.93,13,2.31,17,8,0,3,2023-09-06,1987-05-26,8.0,1.0,N920,0.0,0.0,2,12,9,7,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
26356,18,64126,N840,0018,3,14100.0,1194.58,1038.44,156.14,0.0,0.0,0.0,529.77,195.85,9,4.11,29,8,0,2,2023-07-31,1993-03-23,2.0,2.0,N840,0.0,0.0,1,7,6,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
75719,11,61299,N247,0007,3,26400.0,2808.68,2808.68,0.0,0.0,0.0,0.0,837.19,434.4,11,3.55,25,7,0,1,2023-06-22,2005-04-22,0.0,0.0,,0.0,5.0,1,9,8,5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
38357,13,64117,N810,0013,8,47400.0,1516.69,0.0,1430.69,86.0,0.0,0.0,994.17,457.58,16,2.31,29,8,0,2,2023-09-11,1999-11-11,14.0,2.0,N294,0.0,11.0,2,16,12,8,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
85842,12,63592,N110,0013,1,21600.0,846.9,0.0,846.9,0.0,0.0,0.0,557.57,97.72,11,2.09,18,7,0,1,2023-06-08,1991-12-02,11.0,2.0,N104,0.0,0.0,2,9,9,6,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0
19627,16,63331,,0005,3,9100.0,835.2,413.44,421.76,0.0,0.0,0.0,367.02,780.74,11,1.45,12,7,0,1,2023-07-26,1994-06-27,8.0,1.0,N703,0.0,13.0,2,10,10,6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
85933,16,63340,N750,0003,4,17500.0,12896.3,0.0,11426.3,0.0,1470.0,0.0,7357.67,7836.47,64,3.91,177,13,0,1,2023-08-29,1989-01-18,56.0,2.0,N759,0.0,0.0,2,53,29,11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
66971,13,63512,N512,0023,2,21600.0,4305.26,0.0,4118.7,0.0,186.56,0.0,2977.07,2244.65,31,1.74,45,12,0,1,2023-09-26,2002-06-26,30.0,14.0,N553,0.0,0.0,2,28,20,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
60624,18,64126,,0018,14,71300.0,4926.52,4143.86,497.66,0.0,285.0,0.0,2014.17,2690.39,22,3.45,45,7,0,2,2023-09-22,1983-05-11,5.0,2.0,N674,0.0,0.0,1,21,18,11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
39232,13,61652,N681,0013,5,35100.0,19570.54,4424.82,14011.67,249.58,884.47,0.0,6199.07,11693.13,87,3.8,210,16,0,0,2023-09-20,2004-07-30,73.0,3.0,N681,0.0,156.0,2,73,41,13,1.0,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0
76806,17,68349,N790,0009,1,4400.0,702.32,0.0,702.32,0.0,0.0,0.0,505.71,452.81,6,5.17,27,8,0,1,2023-09-11,1998-07-11,5.0,2.0,N827,0.0,0.0,2,5,5,5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
81169,15,60394,N490,0013,4,68700.0,57931.51,31855.36,6389.89,11074.49,8611.77,0.0,11972.71,38434.58,109,2.57,165,17,0,2,2023-09-27,2000-06-14,25.0,5.0,N491,0.0,678.0,1,72,44,14,1.0,0.0,1.0,1.0,1,1,0,0.0,0.0,0.0
22718,18,61003,N840,0015,4,11800.0,1452.28,1338.93,113.35,0.0,0.0,0.0,883.51,993.64,15,2.2,12,7,0,2,2023-09-04,1992-03-25,4.0,2.0,N515,0.0,0.0,1,14,13,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
22124,16,61029,N920,0013,2,13800.0,954.12,954.12,0.0,0.0,0.0,0.0,224.04,612.5,3,3.33,6,6,0,1,2023-07-07,1998-08-12,0.0,0.0,,0.0,0.0,1,3,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
51609,15,62083,N650,0002,1,14300.0,2843.51,0.0,2843.51,0.0,0.0,0.0,1826.47,1681.22,44,1.91,66,11,0,1,2023-09-05,1995-06-07,44.0,14.0,N903,0.0,0.0,2,37,25,11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
